ItemID,Depressive,SentimentSource,SentimentText,Analytic,Clout,Authentic,Tone,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,posemo,negemo,anx,anger,sad,social,family,friend,focuspast,focuspresent,focusfuture,work,leisure,home,money,relig,death
1878,0,Sentiment140, even worse than I thought ,72.69,1,99,1,12.5,12.5,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,25,25,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
1879,0,Sentiment140," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough.",12.53,77.05,98.01,1,14.81,14.81,7.41,3.7,0,3.7,0,0,0,11.11,7.41,14.81,11.11,0,14.81,7.41,0,0,0,3.7,0,0,3.7,18.52,7.41,0,3.7,11.11,0,0,0,7.41,0,0,0
1880,0,Sentiment140, everybody has jobs. I am going to be the only one without money.,38.6,10.58,35.37,25.77,12.5,6.25,6.25,0,0,0,0,6.25,6.25,12.5,18.75,6.25,0,6.25,25,0,0,0,0,0,0,0,0,6.25,0,0,0,18.75,6.25,6.25,0,0,6.25,0,0
1881,0,Sentiment140," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall",2.54,62.65,78.86,25.77,29.03,19.35,12.9,0,6.45,0,0,9.68,3.23,3.23,12.9,3.23,6.45,3.23,22.58,3.23,0,0,3.23,3.23,0,3.23,0,19.35,0,0,0,12.9,3.23,3.23,0,0,0,0,0
1882,0,Sentiment140, everyone deserves to be forgiven.,72.69,99,7.84,99,12.5,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,12.5,0,0,0,12.5,0,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0
1883,1,Sentiment140, everyone have an AWESOME wknd! yay for sunshine!,93.26,81.84,1,99,9.09,0,0,0,0,0,0,9.09,9.09,9.09,9.09,0,0,0,9.09,9.09,0,0,27.27,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0
1884,0,Sentiment140, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\,97.36,73.4,7.84,25.77,12.5,0,0,0,0,0,0,12.5,0,31.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,6.25,0,0,0,0,0,0,0
1885,1,Sentiment140, Everything went as planned!!! Now I have many many many new souvenirs from #Herschel and #Planck ,49.71,50,50.35,25.77,10.53,5.26,5.26,0,0,0,0,5.26,0,10.53,5.26,5.26,10.53,0,10.53,10.53,5.26,0,0,0,0,0,0,5.26,0,0,5.26,10.53,0,0,0,0,0,0,0
1886,1,Sentiment140, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.,18.82,77.05,15.12,25.77,14.81,7.41,3.7,0,3.7,0,0,7.41,0,0,3.7,7.41,7.41,0,7.41,3.7,0,0,3.7,3.7,0,3.7,0,11.11,0,0,0,7.41,0,0,3.7,0,3.7,0,0
1887,0,Sentiment140, exams suck,93.26,2.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,0,0,0,0,20,0,20,0,0,0,0,0
1888,0,Sentiment140, Exams!!!,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1889,1,Sentiment140, excellent morning! trying to take in the fact that theres only 1 more week left of school &quot;/,93.26,50,37.24,95.81,4.76,0,0,0,0,0,0,4.76,4.76,14.29,4.76,9.52,0,0,19.05,4.76,4.76,0,4.76,0,0,0,0,0,0,0,4.76,9.52,0,9.52,0,0,0,0,0
1890,1,Sentiment140, Excited about purchasing my new MacBook Pro - should be here in a few days,74.42,27.83,28.81,98.87,5.88,5.88,5.88,0,0,0,0,0,5.88,11.76,11.76,11.76,0,0,11.76,17.65,0,0,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0
1891,1,Sentiment140, Excited. Dont think i will sleep tonight!,8.69,2.31,93.3,99,10,10,10,0,0,0,0,0,0,0,20,0,0,10,30,10,0,0,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0
1892,0,Sentiment140, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more,11.27,4.25,98.71,1,17.24,10.34,10.34,0,0,0,0,6.9,3.45,6.9,10.34,10.34,6.9,3.45,20.69,3.45,3.45,0,3.45,6.9,0,0,6.9,0,0,0,0,24.14,0,13.79,0,0,0,0,0
1893,1,Sentiment140," fallen leaves, fallen leaves on the ground ",99,50,99,25.77,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
1894,0,Sentiment140, fantastic..it's probably cause of the messaging last night/morning..,82.82,77.92,63.54,99,7.69,0,0,0,0,0,0,7.69,7.69,7.69,7.69,7.69,0,0,15.38,7.69,0,0,7.69,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0
1895,0,Sentiment140, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb,22.39,5.73,19.27,25.77,15.79,10.53,10.53,0,0,0,0,5.26,0,10.53,15.79,0,5.26,5.26,21.05,0,0,0,0,0,0,0,0,5.26,0,0,0,21.05,0,0,0,0,0,0,0
1896,0,Sentiment140, Farrah Fawcett has passed away ,93.26,50,74.76,25.77,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0
1897,0,Sentiment140, Farrah Fawcett... one less charlie's angel but one more angel for god,93.26,25.24,1,25.77,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1898,1,Sentiment140, FBI: Terrorist Attack On Golden Gate Bridge May Have Been Green-Screened http://bit.ly/hdexD (via @TheOnion),87.93,50,11,1,0,0,0,0,0,0,0,0,0,9.09,13.64,0,0,0,13.64,4.55,0,0,0,9.09,4.55,4.55,0,0,0,0,4.55,4.55,4.55,0,0,4.55,0,0,0
1899,0,Sentiment140, fcked thing up for good no ,93.26,13.32,4.97,99,11.11,0,0,0,0,0,0,11.11,0,22.22,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,0,Sentiment140," feel like crying. fucking bitch stealing my family, i want them back.",52.71,9.13,43.37,1,20,20,13.33,0,0,0,6.67,0,0,6.67,0,6.67,0,0,20,6.67,6.67,0,0,26.67,0,13.33,6.67,13.33,6.67,0,0,13.33,0,0,6.67,6.67,0,0,0
1901,0,Sentiment140," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed.",88.9,35.01,63.54,1,3.85,0,0,0,0,0,0,3.85,0,7.69,0,3.85,3.85,0,3.85,0,3.85,0,0,7.69,0,3.85,0,0,0,0,0,7.69,3.85,0,0,3.85,0,0,0
1902,0,Sentiment140," Feel sorry for him, he's kidless on father's day.",81.63,99,1.79,1,16.67,16.67,0,0,0,16.67,0,0,0,16.67,8.33,0,0,0,16.67,8.33,0,0,0,8.33,0,0,8.33,25,8.33,0,0,16.67,0,0,0,0,0,0,0
1903,0,Sentiment140, feeling sad that rapidshare.com acct has bn expired... #fb,65.46,77.92,1.4,1,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,15.38,7.69,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0
1904,0,Sentiment140, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh,24.89,4.11,99,1,21.74,17.39,17.39,0,0,0,0,4.35,0,13.04,4.35,13.04,4.35,0,26.09,0,0,4.35,0,8.7,0,4.35,4.35,0,0,0,0,21.74,0,0,0,0,0,0,0
1905,1,Sentiment140,- Figuredd out how to edit profilee  .. &amp; Levi youu dont need to do a 200 Calorie diet :S,87.62,31.71,1,25.77,0,0,0,0,0,0,0,0,4.76,14.29,9.52,4.76,4.76,4.76,14.29,0,0,4.76,0,0,0,0,0,0,0,0,0,14.29,0,4.76,0,0,0,0,0
1906,1,Sentiment140, Final Destination 4 has a release date!! August 1st!!!!,93.26,79.76,74.76,25.77,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,8.33,8.33,0,0,0,0,0,0,0,8.33,0,8.33,0,8.33,8.33,0,0,0,0,0,0
1907,1,Sentiment140, finally a good mood ,93.26,50,13.15,99,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,1,Sentiment140, finally got my FMC tickets in the mail!!!!!!!!! yeeeeeeeeeeee,93.26,50,74.76,25.77,8.33,8.33,8.33,0,0,0,0,0,8.33,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,0,0,0,0
1909,1,Sentiment140, finally linked my fone 2 twitter,46.37,50,99,25.77,11.11,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0
1910,1,Sentiment140, Finally! I finished a new item in my striped colorful knitted line! Want to see it? =&gt;&gt; http://bit.ly/UZtpT,88.9,22.08,17.46,25.77,11.54,7.69,7.69,0,0,0,0,3.85,3.85,7.69,0,3.85,0,0,11.54,3.85,0,0,0,0,0,0,0,0,0,0,3.85,7.69,0,0,0,0,0,0,0
1911,0,Sentiment140, finally!! lol but  piccckkk mee uppp!!!,46.37,13.32,58.07,99,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,Sentiment140, Find it yet?,18.82,50,98.01,25.77,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
1913,0,Sentiment140, fine. I should be anyway. see you at the 4th quarter.,48.63,76.25,1.06,99,14.29,14.29,7.14,0,7.14,0,0,0,7.14,7.14,14.29,7.14,0,0,21.43,7.14,0,0,7.14,0,0,0,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0
1914,1,Sentiment140, fingers crossed another enjoyable night cause of someoneeeee,80.14,81.84,2.4,99,18.18,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0
1915,1,Sentiment140,- finishing up my midterm project for web publishing class &amp; waiting to go over zachs house. ,99,29.92,96.09,25.77,5.26,5.26,5.26,0,0,0,0,0,0,21.05,0,0,0,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,21.05,0,5.26,0,0,0
1916,0,Sentiment140," Finn fell of the balcony, seems ok, but will know better in a few hours",98.87,28.91,98.01,99,0,0,0,0,0,0,0,0,11.11,11.11,5.56,0,5.56,0,22.22,11.11,5.56,0,11.11,0,0,0,0,0,0,0,5.56,11.11,5.56,0,0,5.56,0,0,0
1917,0,Sentiment140,#NAME?,93.26,50,89.63,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0
1918,0,Sentiment140, Fix my puter... Its taking a dump.,78.3,15.86,43.37,1,20,10,10,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,1,Sentiment140, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook ,93.26,99,68.01,25.77,9.52,9.52,0,0,9.52,0,0,0,9.52,14.29,4.76,4.76,4.76,0,14.29,0,0,4.76,0,0,0,0,0,14.29,0,0,4.76,9.52,0,0,4.76,0,0,0,0
1920,0,Sentiment140, Flower died.,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20
1921,1,Sentiment140, follow me,52.71,2.31,99,25.77,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1922,1,Sentiment140, Follow me on Twitter!  http://bit.ly/P1I1h,93.26,50,74.76,25.77,8.33,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,8.33,0,0,0,0
1923,0,Sentiment140, food poisoning ?,93.26,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,0,Sentiment140, for once cant i be number one,52.71,1,93.3,25.77,10,10,10,0,0,0,0,0,0,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1925,0,Sentiment140, FORÃ‡A MEADD ! http://meadd.com/adrianoshevchenko/15425876,98.14,50,1,25.77,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,0,Sentiment140," forgot about my spanish essay. hopefully, i finish before 3 AM.",48.63,7.67,52.86,99,14.29,14.29,14.29,0,0,0,0,0,0,14.29,7.14,14.29,0,0,21.43,7.14,7.14,0,7.14,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0
1927,1,Sentiment140, Found a place to buy Secret Agent Sam. Now where to get it for free...,97.07,71.09,87.07,98.27,5.56,0,0,0,0,0,0,5.56,5.56,16.67,0,11.11,0,0,11.11,11.11,0,5.56,5.56,0,0,0,0,5.56,0,0,5.56,11.11,0,5.56,0,0,11.11,0,0
1928,0,Sentiment140, Free Movie was sold out...wtf?,93.26,13.32,4.97,99,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,22.22,11.11,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,0,11.11,0,22.22,0,0
1929,1,Sentiment140,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. ,71.39,19.23,94.19,25.77,13.04,8.7,8.7,0,0,0,0,4.35,8.7,13.04,13.04,4.35,4.35,0,26.09,8.7,4.35,4.35,0,0,0,0,0,0,0,0,8.7,17.39,0,0,4.35,4.35,4.35,0,0
1930,1,Sentiment140," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj ",76.76,50,74.76,1,3.57,3.57,0,0,3.57,0,0,0,7.14,14.29,3.57,10.71,10.71,3.57,7.14,3.57,3.57,3.57,3.57,7.14,3.57,3.57,0,3.57,0,0,3.57,3.57,0,0,7.14,0,0,0,0
1931,0,Sentiment140, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum,21.19,76.25,96.82,25.77,17.86,17.86,14.29,0,3.57,0,0,0,3.57,7.14,10.71,7.14,7.14,0,14.29,3.57,3.57,0,0,0,0,0,0,17.86,3.57,0,3.57,10.71,0,0,0,0,0,0,0
1932,0,Sentiment140," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007",99,50,5.76,1,0,0,0,0,0,0,0,0,7.69,23.08,3.85,0,3.85,0,3.85,3.85,3.85,0,0,3.85,0,3.85,0,0,0,0,0,3.85,0,3.85,0,0,0,0,7.69
1933,0,Sentiment140, from seeing all my koreans buisnesses failing.,93.26,15.86,3.37,1,10,10,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
1934,0,Sentiment140, fuck it,52.71,2.31,1,1,20,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0
1935,0,Sentiment140, fuck overtime!,93.26,2.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,0,0,0,0,20,0,20,0,0,20,0,0
1936,0,Sentiment140," fuck that, Dev is clearly superior.",18.82,13.32,4.97,25.77,11.11,0,0,0,0,0,0,11.11,0,0,11.11,11.11,0,0,22.22,0,0,0,11.11,11.11,0,11.11,0,0,0,0,0,22.22,0,0,0,0,0,0,0
1937,0,Sentiment140, fuckin ugh...,93.26,2.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,0,Sentiment140, fxcking tired and sooo cold,38.6,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,0,Sentiment140, gdocs letting me down. Not saving and not sharing. One more go.,52.71,1,98.01,99,6.67,6.67,6.67,0,0,0,0,0,0,6.67,0,0,6.67,13.33,13.33,6.67,6.67,0,6.67,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,6.67,0,0
1940,0,Sentiment140, get better friend. It sucks not to be able to taste. So sorry,56.25,10.58,1,1,6.25,0,0,0,0,0,0,6.25,0,12.5,6.25,6.25,6.25,6.25,18.75,12.5,6.25,0,6.25,12.5,0,6.25,6.25,6.25,0,6.25,0,18.75,0,0,0,0,0,0,0
1941,1,Sentiment140, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited ,93.26,94.27,81.22,97.58,10.53,10.53,5.26,0,5.26,0,0,0,5.26,10.53,5.26,0,0,0,21.05,0,0,0,5.26,0,0,0,0,15.79,0,5.26,0,10.53,5.26,0,5.26,0,0,0,0
1942,0,Sentiment140,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front ,77.17,5.73,96.09,97.58,5.26,5.26,5.26,0,0,0,0,0,0,15.79,5.26,5.26,5.26,5.26,15.79,0,0,5.26,5.26,0,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,0,0,0
1943,1,Sentiment140, Getting ideas for my room revamp! ,93.26,13.32,98.01,25.77,11.11,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0
1944,1,Sentiment140," getting ready for school. after i print out this song, fancy, i know.",93.26,10.58,95.6,99,18.75,12.5,12.5,0,0,0,0,6.25,0,18.75,0,0,0,0,12.5,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,0,0,0
1945,0,Sentiment140, getting ready for work ....  def should have stayed in last night ,93.26,50,52.86,99,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,28.57,0,0,0,7.14,0,0,0,0,0,0,0,7.14,14.29,0,7.14,0,0,0,0,0
1946,1,Sentiment140,#NAME?,99,84.14,93.3,99,0,0,0,0,0,0,0,0,10,20,0,0,0,0,20,0,0,0,10,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0
1947,0,Sentiment140, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick,69.94,81.84,1,1,13.64,13.64,4.55,0,0,9.09,0,0,9.09,4.55,4.55,4.55,4.55,0,13.64,4.55,0,0,0,4.55,0,0,0,13.64,4.55,0,4.55,9.09,0,0,0,0,0,0,0
1948,0,Sentiment140,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!,11.86,26.6,1,99,0,0,0,0,0,0,0,0,0,6.25,18.75,6.25,12.5,6.25,25,6.25,0,0,6.25,0,0,0,0,0,0,0,6.25,18.75,0,6.25,0,0,0,0,0
1949,0,Sentiment140, girls are so mean now a days damn,32.58,50,85.21,1,0,0,0,0,0,0,0,0,9.09,0,9.09,18.18,9.09,0,18.18,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,0,27.27,0,0,0,0,0,0,0
1950,0,Sentiment140, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.,72.69,10.58,74.76,25.77,0,0,0,0,0,0,0,0,0,6.25,0,12.5,6.25,0,12.5,6.25,0,0,6.25,6.25,0,0,6.25,0,0,0,6.25,6.25,0,0,0,0,0,0,0
1951,1,Sentiment140, glad I could help...or not depending on how much $ you spend ;),11.86,26.6,35.37,99,12.5,12.5,6.25,0,6.25,0,0,0,0,6.25,6.25,6.25,12.5,6.25,12.5,6.25,0,6.25,6.25,0,0,0,0,12.5,0,0,0,6.25,0,0,0,0,6.25,0,0
1952,1,Sentiment140, glade you liked it i'll be over in a few minutes,68.29,76.25,89.63,99,21.43,14.29,7.14,0,7.14,0,0,7.14,7.14,14.29,14.29,0,0,0,21.43,7.14,0,0,7.14,0,0,0,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0
1953,0,Sentiment140, i want to shop!! - http://tweet.sg,93.26,50,1,25.77,9.09,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,9.09,0,0
1954,0,Sentiment140," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?",77.56,36.51,3.81,25.77,17.24,10.34,3.45,0,3.45,0,3.45,6.9,13.79,13.79,10.34,0,3.45,6.9,20.69,3.45,3.45,0,0,0,0,0,0,6.9,0,0,3.45,17.24,0,0,0,0,0,0,0
1955,0,Sentiment140, I wanted Taj to win,93.26,10.58,1,99,12.5,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0
1956,0,Sentiment140, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.,70.69,15.86,10.08,84.54,16.67,10,10,0,0,0,0,6.67,6.67,10,6.67,0,3.33,3.33,13.33,0,0,0,10,6.67,3.33,0,0,3.33,0,0,3.33,10,0,0,3.33,0,0,0,0
1957,0,Sentiment140, i wasted more than a roll of film.,99,3.48,85.21,25.77,9.09,9.09,9.09,0,0,0,0,0,9.09,18.18,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0
1958,0,Sentiment140, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk,4.69,93.07,58.07,99,22.22,18.52,7.41,3.7,7.41,0,0,3.7,0,3.7,11.11,11.11,3.7,0,22.22,7.41,3.7,3.7,7.41,0,0,0,0,11.11,0,0,0,22.22,3.7,0,0,0,0,0,0
1959,0,Sentiment140, i wish he knew how much i miss him...,1.92,50,1,1,33.33,33.33,16.67,0,0,16.67,0,0,0,0,0,8.33,8.33,0,25,0,0,8.33,0,8.33,0,0,8.33,16.67,0,0,8.33,8.33,8.33,0,0,0,0,0,0
1960,0,Sentiment140, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha,54.88,2.76,38.39,99,19.23,19.23,19.23,0,0,0,0,0,3.85,3.85,7.69,0,0,0,23.08,3.85,0,0,7.69,0,0,0,0,0,0,0,7.69,11.54,3.85,3.85,11.54,0,0,3.85,0
1961,0,Sentiment140," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream",99,33.19,94.19,99,8.7,8.7,8.7,0,0,0,0,0,4.35,21.74,0,0,4.35,0,8.7,8.7,0,0,8.7,0,0,0,0,4.35,0,0,4.35,0,4.35,0,0,0,0,0,0
1962,0,Sentiment140, i wish i was famous.,11.86,1,7.84,25.77,25,25,25,0,0,0,0,0,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0
1963,0,Sentiment140, I wish I were there.,1.92,1,7.84,25.77,25,25,25,0,0,0,0,0,0,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0
1964,0,Sentiment140, I WISH IT WAS SUMMER TIME.....,18.82,13.32,58.07,25.77,22.22,11.11,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0
1965,0,Sentiment140, I wish Mark was here,11.86,10.58,1,25.77,12.5,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0
1966,0,Sentiment140, i wish paramore won for best song... boo,93.26,18.16,1,99,9.09,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,0,18.18,9.09,9.09,0,18.18,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0
1967,0,Sentiment140, I wish this was easier!! ,11.86,10.58,1,99,25,12.5,12.5,0,0,0,0,12.5,0,0,12.5,0,0,0,25,12.5,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0
1968,1,Sentiment140, i woke up! Lol ~,93.26,7.67,89.63,99,14.29,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0
1969,0,Sentiment140,"-- I won't feel guilty and like I should be revising stuff after today, haha ",15.27,3.89,66.34,25.77,17.65,11.76,11.76,0,0,0,0,5.88,0,11.76,17.65,0,5.88,5.88,23.53,11.76,11.76,0,5.88,5.88,5.88,0,0,0,0,0,0,17.65,5.88,5.88,0,0,0,0,0
1970,0,Sentiment140," I work the next 4 days, 8 hours each day. No fun.",84.62,9.13,98.01,99,6.67,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,6.67,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,0
1971,0,Sentiment140, i... have to start... work... tomorrow......................,75.9,13.32,98.01,25.77,11.11,11.11,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,11.11,0,0,0,0,0
1972,1,Sentiment140, icant stop smiling! Especially thinking of the time we ran to the train...,99,89.42,74.76,99,6.25,6.25,0,6.25,0,0,0,0,12.5,12.5,0,6.25,0,0,12.5,0,0,0,6.25,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0
1973,0,Sentiment140, idk why i 'm so sad  i need to somone right now ,3.34,1,82.75,1,20,20,20,0,0,0,0,0,0,6.67,0,20,6.67,6.67,6.67,6.67,0,6.67,0,6.67,0,0,6.67,0,0,0,0,13.33,0,0,0,0,0,0,0
1974,0,Sentiment140,#NAME?,80.14,18.16,2.4,25.77,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0
1975,0,Sentiment140, i'll be leaving home tomorrow.,11.86,10.58,99,25.77,12.5,12.5,12.5,0,0,0,0,0,0,0,25,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,12.5,0,0,0
1976,0,Sentiment140, ill deff be going up early on Tuesday will you? What time at?,85.32,89.42,99,25.77,12.5,6.25,0,0,6.25,0,0,6.25,0,18.75,12.5,0,0,0,18.75,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,6.25,12.5,0,0,0,0,0,0
1977,0,Sentiment140, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated,23.57,4.25,86.38,1,17.24,13.79,13.79,0,0,0,0,3.45,3.45,6.9,17.24,3.45,0,3.45,20.69,0,3.45,0,0,6.9,0,0,3.45,0,0,0,0,17.24,6.9,0,0,3.45,0,0,0
