ItemID,Depressive,SentimentSource,SentimentText,Analytic,Clout,Authentic,Tone,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,posemo,negemo,anx,anger,sad,social,family,friend,focuspast,focuspresent,focusfuture,work,leisure,home,money,relig,death
6292,0,Sentiment140, some things just never get easier...,4.69,13.32,4.97,99,11.11,0,0,0,0,0,0,11.11,0,0,0,22.22,0,11.11,11.11,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0
6293,0,Sentiment140, somebody already invented the iSock??? http://www.instructables.com/id/iSock,52.71,50,10.08,25.77,13.33,6.67,6.67,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0
6294,0,Sentiment140, someone find us TBS tix....must....go.,25.89,99,3.37,25.77,20,10,0,10,0,0,0,10,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,10,0,0,0,0
6295,0,Sentiment140, something wrong with my computer drives and i cant access my memory cards so cant process any photos!!! that sucks!!!,9.72,1,94.19,1,21.74,13.04,13.04,0,0,0,0,8.7,0,4.35,0,4.35,8.7,8.7,4.35,4.35,0,0,0,8.7,0,4.35,0,0,0,0,0,17.39,0,4.35,4.35,0,0,0,0
6296,0,Sentiment140, something/someone should cheer me up,18.82,50,4.97,99,33.33,11.11,11.11,0,0,0,0,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0
6297,0,Sentiment140, Sooo hungry. I must go to sleep.. I'm only gonna have like 3 hours of sleep.. Blaahh,52.71,15.86,43.37,25.77,10,10,10,0,0,0,0,0,0,15,15,10,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0
6298,0,Sentiment140," sorry couldn't party with my Freelon Fam 2nite. My lil boss is home. So I prioritized. Ahh, the joys of parenting.  See you guys soon.",38.6,76.25,13.15,87.2,14.29,14.29,10.71,0,3.57,0,0,0,3.57,7.14,7.14,7.14,3.57,3.57,10.71,7.14,0,0,7.14,3.57,0,0,3.57,17.86,7.14,3.57,0,7.14,3.57,3.57,3.57,3.57,0,0,0
6299,0,Sentiment140, sorry to hear that. We use a PUR on the kitchen faucet and I keep a couple Evian bottles for it. heh. Faux Water Snob...,96,85.81,1.06,1,14.29,7.14,3.57,3.57,0,0,0,7.14,10.71,10.71,0,0,3.57,0,10.71,3.57,0,0,3.57,7.14,0,3.57,3.57,10.71,0,0,0,10.71,0,0,0,3.57,0,0,0
6300,0,Sentiment140," Spammers are using #Woofwednesday to sell things! I hatez dems,,,",65.46,22.08,1.4,25.77,15.38,7.69,7.69,0,0,0,0,7.69,0,7.69,7.69,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,7.69,0,0
6301,0,Sentiment140," Spinellis sounds good... almost went there tonight myself, but my dad wanted BoomBozz",23.1,10.58,74.76,99,12.5,12.5,12.5,0,0,0,0,0,0,0,0,12.5,6.25,0,12.5,0,0,0,6.25,0,0,0,0,6.25,6.25,0,12.5,0,6.25,0,0,0,0,0,0
6302,0,Sentiment140, spoke too soon. Come on Royals!,75.9,86.68,98.01,25.77,0,0,0,0,0,0,0,0,0,11.11,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,11.11,0,0,11.11,11.11,11.11,0,0,0,0,0,0
6303,0,Sentiment140, sprained ankle pretty badly ughhh.,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,0,Sentiment140, srsly...,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,1,Sentiment140,- starts work again in 2 weeks. Cannot wait to have moneyyyyyyyyyyyy ,68.29,7.67,99,25.77,0,0,0,0,0,0,0,0,0,14.29,14.29,7.14,0,7.14,28.57,0,0,0,0,0,0,0,0,0,0,0,0,35.71,0,7.14,0,0,7.14,0,0
6306,0,Sentiment140, steffffff! Before you told me what type of guys I was into it never upset me. But now it really does. I have a fucked up mind,13.07,9.13,99,1,26.67,16.67,13.33,0,3.33,0,0,10,3.33,13.33,10,10,3.33,3.33,16.67,6.67,3.33,3.33,0,6.67,3.33,3.33,0,10,0,3.33,10,10,0,0,0,0,0,0,0
6307,1,Sentiment140,=- Steve Jobs,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
6308,0,Sentiment140, still awake.  Just looked up eye make up on YouTube and dis a pretty blue on myself. I need to sleep !,96.33,20.24,74.76,92.4,8.33,8.33,8.33,0,0,0,0,0,4.17,20.83,0,8.33,4.17,0,16.67,4.17,0,0,4.17,0,0,0,0,0,0,0,4.17,8.33,0,0,4.17,0,0,0,0
6309,0,Sentiment140, Still can't log into @danecook's Su-Fi Hotspot. I really hope it's back up and running soon...,15.77,2.31,99,96.76,10,5,5,0,0,0,0,5,0,10,5,20,5,5,15,0,0,0,5,0,0,0,0,0,0,0,0,15,10,0,5,0,0,0,0
6310,0,Sentiment140," still kinda sick,,, working from my bed is not helping...",43.96,6.21,63.54,25.77,7.69,7.69,7.69,0,0,0,0,0,0,7.69,7.69,7.69,0,7.69,15.38,7.69,0,0,7.69,7.69,0,0,0,7.69,0,0,0,7.69,0,7.69,0,7.69,0,0,0
6311,0,Sentiment140, still loading. #asot400,62.04,50,23.51,25.77,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,0,Sentiment140, Still no 3.0 update. #grr,38.6,10.58,74.76,1,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,0,Sentiment140," still no BF Heroes  and hoping her new ORANGE BOX comes soon, as shes lost her old one haha",13.54,91.35,1,99,13.64,13.64,0,0,0,13.64,0,0,0,4.55,4.55,9.09,9.09,4.55,18.18,13.64,4.55,0,13.64,4.55,0,0,4.55,18.18,0,4.55,4.55,9.09,9.09,0,0,0,0,0,0
6314,0,Sentiment140, still sitting here. Flight got delayed .. Hopefully will b boarding soon,14.58,50,89.63,99,0,0,0,0,0,0,0,0,0,0,7.14,28.57,0,0,21.43,0,0,0,7.14,0,0,0,0,0,0,0,7.14,0,21.43,0,0,0,0,0,0
6315,1,Sentiment140, Still up ; really bored. jus needin someone to talk to.,82.82,50,94.81,1,7.69,0,0,0,0,0,0,7.69,0,23.08,0,23.08,0,0,0,0,0,0,0,7.69,0,0,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0
6316,0,Sentiment140, still walking... wish i knew what was wrong with me... now my throat is dry and my legs are numb,5.4,4.11,94.19,1,21.74,17.39,17.39,0,0,0,0,4.35,0,4.35,13.04,8.7,4.35,0,26.09,8.7,0,4.35,0,4.35,0,0,0,0,0,0,8.7,13.04,4.35,0,0,0,0,0,0
6317,1,Sentiment140,#doyourememberwhen England won against Germany 5-1. ,98.58,15.86,3.37,99,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
6318,1,Sentiment140,#dpcampswe09   http://twitpic.com/669nv,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,0,Sentiment140,#dreamhost &quot;Error establishing a database connection&quot; ---&gt;  ,98.14,50,1.79,25.77,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0
6320,1,Sentiment140,"#drunkcamp for those who wanna join : http://twtvite.com/y8oo2f @riadhelhammi @Houeida sorry, m3adech n3awedha ",77.17,70.08,1,1,10.53,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,5.26,5.26,0,5.26,0,5.26,0,0,5.26,5.26,0,0,0,5.26,5.26,0,0,0,0,0,0
6321,0,Sentiment140,#drunkstories once I didn't eat before I went to happy hour  I fell asleep at the bar http://tinyurl.com/n4wvgw,88.69,2.31,99,91.14,12,12,12,0,0,0,0,0,4,12,4,0,0,4,16,12,4,0,4,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0
6322,0,Sentiment140,#drupal fighting with panels and menus! Can't add a new tab to the &quot;My account&quot; page with has an argument. ,98.05,34.44,6.7,1,4,4,4,0,0,0,0,0,12,12,4,0,4,4,4,4,0,0,0,8,0,8,0,8,0,0,0,12,0,0,0,0,4,0,0
6323,1,Sentiment140,#Dubai how many Twitter users in Media City? Lets count. (usage: #dmctweetcount: number)  #dmctweetcount: 1 ,75.9,95.2,4.97,25.77,5.56,5.56,0,5.56,0,0,0,0,0,5.56,0,5.56,5.56,0,5.56,0,0,5.56,0,0,0,0,0,11.11,0,0,0,5.56,0,0,5.56,0,0,0,0
6324,1,Sentiment140,"#e things are moving kind of slow..like... really slow. But, not as slow as nintendo.  hohoho",49.71,1.81,99,97.58,5.26,0,0,0,0,0,0,5.26,0,15.79,5.26,5.26,15.79,5.26,10.53,26.32,15.79,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0
6325,0,Sentiment140,"#E3  JACK TRENTON'S BODY HAS BEEN TAKEN BY CAMMIE FROM NINTENDO, DEAR GOD PUT SOME CLOTHES ON WOMAN, SOMEONE STOP HER PLEASE GOD ",88.9,93.79,1.4,99,7.69,3.85,0,0,0,3.85,0,3.85,0,11.54,7.69,0,0,0,15.38,0,0,0,7.69,0,0,0,0,15.38,0,3.85,7.69,3.85,0,0,3.85,0,0,7.69,0
6326,0,Sentiment140,#E3 God of War 3 - last in the trilogy ,99,50,23.51,1,0,0,0,0,0,0,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33
6327,1,Sentiment140,#e3 heh just proving that they are playing it live! ,10.57,77.92,1.4,99,23.08,7.69,0,0,0,0,7.69,15.38,0,0,7.69,7.69,0,0,23.08,0,0,0,15.38,0,0,0,0,7.69,0,0,0,15.38,0,0,7.69,0,0,0,0
6328,1,Sentiment140,"#e3 Hey ubi, PS soccer sucks ",93.26,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0
6329,0,Sentiment140,#e3 just ended I think... I'm kinda sad  but hey! theres next year with better games!,22.39,29.92,99,25.77,10.53,10.53,10.53,0,0,0,0,0,0,5.26,10.53,10.53,5.26,0,21.05,15.79,5.26,0,5.26,5.26,0,0,5.26,10.53,0,0,5.26,15.79,0,0,5.26,0,0,0,0
6330,1,Sentiment140,"#E3 might be cool.  I'll have to check it out.  The Philly Comic show was yesterday, didn't get to go.  It's comming to Baltimore in Fall ",60.46,15.04,69.96,85.87,10.34,3.45,3.45,0,0,0,0,6.9,3.45,17.24,24.14,0,0,3.45,31.03,3.45,0,0,3.45,0,0,0,0,0,0,0,10.34,17.24,6.9,0,3.45,0,0,0,0
6331,0,Sentiment140,#E3 was amazing today! NATAL looked incredible! Was hoping for something about Red Dead Redemption ,75.9,50,1,99,5.56,0,0,0,0,0,0,5.56,0,11.11,11.11,5.56,0,0,22.22,16.67,0,0,11.11,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,0,0,0,5.56
6332,1,Sentiment140,#earthday is next week! ,68.29,50,89.63,25.77,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0
6333,0,Sentiment140,"#Earthquake M 3.2, San Francisco Bay area, California http://snipurl.com/jldtv (via @WheresItShaking).&lt; I didn't feel it  bummer",72.69,10.58,48.89,25.77,8.33,4.17,4.17,0,0,0,0,4.17,0,4.17,4.17,0,0,4.17,8.33,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0
6334,1,Sentiment140,"#eBucks =&gt;  http://tr.im/ngOT maybe, we'll see after we've moved into the house. Could be awesome ",32.58,91.35,11,94.75,13.64,13.64,4.55,9.09,0,0,0,0,4.55,9.09,22.73,4.55,0,0,31.82,9.09,4.55,0,4.55,0,0,0,0,9.09,0,0,9.09,13.64,4.55,4.55,0,4.55,0,0,0
6335,1,Sentiment140,"#eco tweeple: Help for the snails who think it's Club Med in my flowers?! Nice, of course. Daughter likes the snails. ",96.33,79.76,7.84,99,12.5,4.17,4.17,0,0,0,0,8.33,8.33,12.5,4.17,0,0,0,12.5,4.17,0,4.17,8.33,0,0,0,0,12.5,4.17,0,0,12.5,0,4.17,4.17,0,0,0,0
6336,1,Sentiment140,#ecomonday @candita @smilinggreenmom @greenmoms @mcmilker @chrisecoprint @Nature_org @greenupgrader ,93.26,50,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0
6337,1,Sentiment140,#EminemMouthfulofBoratAssFTW &lt;--the higlight of the show so far....other than Harry Potter preview. ,97.21,11.97,28.81,25.77,5.88,0,0,0,0,0,0,5.88,11.76,11.76,0,5.88,5.88,0,0,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,1,Sentiment140,#etsy Southwestern hair sticks! http://bit.ly/ores5   A little daintier than her last batch! ,96.93,50,19.27,25.77,5.26,5.26,0,0,0,5.26,0,0,5.26,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0
6339,0,Sentiment140,#eu09 drinking to labour. It was good while it lasted ,43.96,50,17.46,99,15.38,0,0,0,0,0,0,15.38,0,7.69,7.69,0,7.69,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,0,0
6340,1,Sentiment140,#eu09 if its true that the Tories are top in Wales - I don't think I'll stop laughing until Tuesday - Ironic does even start to cover it! ,23.57,8.4,95.26,99,17.24,6.9,6.9,0,0,0,0,10.34,3.45,10.34,13.79,3.45,6.9,3.45,20.69,10.34,3.45,0,6.9,0,0,0,0,0,0,0,0,17.24,3.45,0,0,0,0,0,0
6341,1,Sentiment140,"#EU09 In 5 years we need a best coverage. World, take a look here, yes, here, Europe is moving ",87.93,81.84,31.94,94.75,4.55,4.55,0,4.55,0,0,0,0,9.09,4.55,4.55,9.09,0,0,22.73,4.55,4.55,0,4.55,0,0,0,0,4.55,0,0,0,18.18,0,0,0,0,0,0,0
6342,0,Sentiment140,"#Europe's class schism: cosmopolitans v populists. Christian democrats still in the lead: subsidized agriculture secured, no real change ",93.26,31.71,37.24,95.81,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,4.76,0
6343,1,Sentiment140,#eurovision - valenki - winter boots  i normal'no ),52.71,2.31,43.37,25.77,10,10,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,0,Sentiment140,#exam today ,93.26,50,43.37,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0
6345,0,Sentiment140,#examen09 ,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,1,Sentiment140,#examen09 Succes allemaal..! ,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6347,1,Sentiment140,#f1 - renault spun off but this time it was not Piquet ,29.3,1.67,99,25.77,14.29,0,0,0,0,0,0,14.29,0,7.14,7.14,0,7.14,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0
6348,0,Sentiment140,#F1 #FelipeBaby That ruins the 'how many spins' sweepstake ,62.04,50,1,1,8.33,0,0,0,0,0,0,8.33,8.33,0,0,8.33,8.33,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0
6349,0,Sentiment140,#f1 cant believe i set my alarm to watch a traffic jam ,84.62,1,82.75,1,13.33,13.33,13.33,0,0,0,0,0,6.67,6.67,0,0,0,6.67,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,20,0,0,0,0,0,0,0
6350,1,Sentiment140,#f1 Congrats to Red Bull. Nice to see all the money I spend on their drinks going to good use at last ,99,50,43.37,99,8,8,4,0,0,0,4,0,4,20,0,0,0,0,16,8,0,0,8,0,0,0,0,4,0,0,0,12,4,0,4,0,8,0,0
6351,1,Sentiment140,#f1 in a few hours guess who is sleepin in the living room ,99,73.4,74.76,25.77,6.25,0,0,0,0,0,0,6.25,12.5,12.5,6.25,0,0,0,18.75,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,12.5,0,0,0,6.25,0,0,0
6352,0,Sentiment140,#F1 Mass wasting fuel lost his 3 place half way through now looking at 5th or even 6th ,79.28,50,68.01,1,4.76,4.76,0,0,0,4.76,0,0,0,9.52,0,9.52,4.76,0,9.52,0,0,0,0,4.76,0,0,4.76,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0
6353,0,Sentiment140,#iremember not having to buy plus sized clothing.  ,80.14,3.48,2.4,25.77,0,0,0,0,0,0,0,0,0,18.18,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0
6354,1,Sentiment140,"#iremember Playing On The Sega Mega Drive...Sonic The Hedgehog, Alex Kidd &amp; Some Random Ninja Game! I Loved That...I Thought It Rocked!.. ",89.09,50,33.94,99,14.81,7.41,7.41,0,0,0,0,7.41,7.41,3.7,0,0,0,0,7.41,3.7,0,0,7.41,0,0,0,0,7.41,0,0,0,0,0,0,7.41,0,0,0,0
6355,1,Sentiment140,#iremember playing street fighter and marvel vs. captain.. ,80.14,81.84,2.4,25.77,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0
6356,1,Sentiment140,#iremember POKEMON  ooh good memories!,93.26,50,7.84,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6357,1,Sentiment140,#iremember rollin up one pant-leg so you could see my drop socks (evenly ruffled by the way!) ,79.28,68.29,13.15,25.77,9.52,9.52,4.76,0,4.76,0,0,0,4.76,9.52,4.76,4.76,4.76,0,9.52,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0
6358,0,Sentiment140,#iremember school ,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
6359,1,Sentiment140,#iremember Sex In The Morning Before Work! lol Mornin' Twitts! ,99,50,63.54,99,0,0,0,0,0,0,0,0,7.69,15.38,0,0,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0
6360,0,Sentiment140,#iremember silly rabbit trix are for kids... Why couldn't they just let the rabbit have some cerial  hahahahaha,29.3,68.29,1,99,4.76,4.76,0,0,0,0,4.76,0,4.76,4.76,19.05,9.52,0,4.76,19.05,4.76,0,4.76,9.52,0,0,0,0,9.52,0,0,0,9.52,0,0,0,0,0,0,0
6361,0,Sentiment140,"#iremember slap bracelets, shiny metallic shirts, when the Mets sucked... oh wait. ",84.62,25.24,10.08,1,0,0,0,0,0,0,0,0,6.67,0,0,6.67,6.67,0,13.33,6.67,0,6.67,0,6.67,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0
6362,1,Sentiment140,#iremember sliding down stairs on my mums roasting tin ,98.14,50,99,25.77,8.33,8.33,8.33,0,0,0,0,0,0,16.67,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
6363,0,Sentiment140,#iremember sophomore life. I miss it. ,46.37,13.32,4.97,1,22.22,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0
6364,0,Sentiment140,#iremember THE FIRST TIME I SEE BATMAN AND MET LDB! STILL NO ROMEO  I WAS A IMMATURE FREAK! STILL AM!,35.67,9.62,80.16,1,8.7,8.7,8.7,0,0,0,0,0,8.7,0,8.7,8.7,4.35,4.35,17.39,0,0,0,0,4.35,0,0,0,4.35,0,0,8.7,8.7,0,0,0,0,0,0,0
6365,1,Sentiment140,#iremember the HUGE smile my dad had on his face when he held his baby girl for the first time.  i love him,54.88,98.93,5.76,99,23.08,23.08,7.69,0,0,15.38,0,0,7.69,7.69,3.85,3.85,3.85,0,7.69,0,0,3.85,7.69,0,0,0,0,30.77,7.69,0,7.69,0,0,0,0,0,0,0,0
6366,0,Sentiment140,#iremember the school playing that Vitamin C song on the last day every year. (as we go on..we remember..all the times we..had together) ,93.26,99,95.26,85.87,13.79,10.34,0,10.34,0,0,0,3.45,10.34,10.34,3.45,0,3.45,0,13.79,3.45,3.45,0,3.45,0,0,0,0,13.79,0,0,6.9,3.45,0,3.45,6.9,0,0,0,0
6367,1,Sentiment140,#Iremember the skipper grows up doll -- move her arms up and down and her boobs grow! lol! ,93.26,69.14,15.86,96.76,10,10,0,0,0,10,0,0,5,15,0,0,10,0,10,0,0,0,5,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0
6368,1,Sentiment140,#IRemember the song of @johncmayer 'back to you' so i am now making a remix  back to you baby,57.84,96.52,31.94,25.77,13.64,13.64,4.55,0,9.09,0,0,0,9.09,13.64,4.55,18.18,4.55,0,9.09,0,0,0,0,0,0,0,0,13.64,4.55,0,0,9.09,0,0,4.55,0,0,0,0
6369,1,Sentiment140,#iremember the time i got smashed out in my house party when i got my 1st job in canada and the cops came over at 2am to stop it! ,93.26,17.42,99,81.93,15.62,12.5,12.5,0,0,0,0,3.12,6.25,18.75,0,3.12,6.25,0,9.38,0,0,3.12,3.12,0,0,0,0,3.12,0,0,9.38,0,0,3.12,3.12,3.12,0,0,0
6370,1,Sentiment140,#iremember waking up for AC Slater on Saved By The Bell @ 7am ,99,50,10.08,25.77,0,0,0,0,0,0,0,0,6.67,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,1,Sentiment140,#iremember Watchin the movie Clueless singin': 'Rollin with the Homies' LOL ,99,50,1,99,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0
6372,1,Sentiment140,#iremember watching G.I.Joe and dreaming of joining the army lol ,93.26,50,1,99,6.67,6.67,6.67,0,0,0,0,0,6.67,6.67,0,0,6.67,0,13.33,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0
6373,1,Sentiment140,#Iremember what I just remembered! ,11.86,10.58,74.76,25.77,25,12.5,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0
6374,1,Sentiment140,#iremember when i cooked eggs this morning  www.emerico.com,24.14,22.08,63.54,25.77,15.38,7.69,7.69,0,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0
6375,0,Sentiment140,#iremember when i didn't have to pay bills..uumm wait no I don't ,1,1,95.6,25.77,12.5,12.5,12.5,0,0,0,0,0,0,6.25,18.75,6.25,6.25,18.75,25,0,0,6.25,0,0,0,0,0,0,0,0,6.25,18.75,0,6.25,0,0,12.5,0,0
6376,0,Sentiment140,#iremember when I gave the school a check for lunch every week.. I never got effn free lunch  lol,69.94,18.16,61.34,99,9.09,9.09,9.09,0,0,0,0,0,9.09,4.55,0,9.09,4.55,4.55,9.09,4.55,0,4.55,9.09,0,0,0,0,4.55,0,0,9.09,0,0,4.55,0,0,4.55,0,0
6377,1,Sentiment140,#iremember when I had to be in 'when the street lights come on'. Amazing how they always came on later where I was than at home ,50.74,24.51,99,85.87,10.34,10.34,6.9,0,0,0,3.45,0,3.45,20.69,10.34,13.79,10.34,0,17.24,10.34,6.9,13.79,3.45,0,0,0,0,3.45,0,0,10.34,6.9,0,0,0,3.45,0,0,0
6378,1,Sentiment140,#iremember when i lived @ home &amp; couldnt wait 2 get my own place. . . luv havin my space  ,15.77,6.7,93.3,96.76,15,15,15,0,0,0,0,0,0,0,5,5,5,5,20,0,0,5,5,0,0,0,0,5,0,0,5,10,0,0,0,5,0,0,0
6379,0,Sentiment140,#iRemember when I lived at home and didn't have any bills! ,5.89,1.67,89.63,25.77,7.14,7.14,7.14,0,0,0,0,0,0,7.14,14.29,7.14,14.29,7.14,21.43,0,0,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,7.14,7.14,0,0
6380,0,Sentiment140,#iremember when I loved Twitter more ,18.82,86.68,58.07,99,11.11,11.11,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,11.11,11.11,11.11,0,0,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0
6381,1,Sentiment140,#iremember When I Rolled Out Of The Bed On Holiday And Landed In A Suitcase ,98.87,28.91,87.07,25.77,5.56,5.56,5.56,0,0,0,0,0,11.11,22.22,0,5.56,11.11,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0
6382,0,Sentiment140,#iremember when I use to pee in the bed and tell my mom my cabbage patch doll did it..  Ohh why did i say that?,21.19,36.03,52.86,25.77,21.43,14.29,14.29,0,0,0,0,7.14,3.57,7.14,7.14,7.14,7.14,0,17.86,0,0,7.14,0,0,0,0,0,10.71,3.57,0,7.14,10.71,0,0,0,3.57,0,0,0
6383,0,Sentiment140,#iremember when I used to Sleep...... ,46.37,13.32,58.07,25.77,11.11,11.11,11.11,0,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0
6384,0,Sentiment140,#iremember when I was his fave ,1,50,4.97,99,22.22,22.22,11.11,0,0,11.11,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0
6385,0,Sentiment140,#iremember When IHOP got shot up after the club @ the beginning of frosh year. RIP Ashton ,99,50,81.22,25.77,0,0,0,0,0,0,0,0,10.53,15.79,0,5.26,5.26,0,5.26,5.26,5.26,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0
6386,0,Sentiment140,#iremember when lil kim didn't look like a manequin ,62.04,4.8,74.76,25.77,0,0,0,0,0,0,0,0,8.33,8.33,8.33,8.33,8.33,8.33,16.67,8.33,8.33,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0
